product_url,image_link,mfr,overview,length,width,height,volume,diameter,color,material,ean_code,pattern,barcode
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-petra/steelite-petra-graphite/steelite-petra-graphite-coupe-plate-8-20-25cm.html,"https://www.stephensons.com/media/catalog/product/0/8/08351_d_copy.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",08351,"Steelite Petra Graphite Coupe Plate (8"" / 20.25cm) | Contemporary tableware with organic aesthetics | Dishwasher, microwave, and freezer safe | Stain, glaze damage, thermal shock, and mechanical shock resistant | Stackable | Lifetime Edge Chip Warranty included | Inspired by linear patterns often found in nature, the Petra collection offers a wonderfully organic aesthetic. This eye-catching design is lifted by the glaze applied, bringing a modern feel to this earthy collection. The pattern on these plates and bowls also creates an attractive frame for food, drawing the diner’s eyes to the delicious meals being served. Graphite is a bold colour option in this collection, and can be blended with its lighter counterpart, Petra Dune. Additionally, this range will also complement other Steelite’s Nyx, Asteria, and Charcoal Dapple collections. | The items in Petra Graphite are dishwasher, microwave, and freezer safe. They offer excellent thermal shock, mechanical shock, glaze damage, and stain resistance. Petra Graphite crockery items can also retain heat and chill well, and these items can also be stacked neatly when not in use. The | Steelite Lifetime Edge Chip Warranty also covers this range | to give you better peace of mind.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-petra/steelite-petra-graphite/steelite-petra-graphite-coupe-plate-6-15-25cm.html,"https://www.stephensons.com/media/catalog/product/0/8/08350_d_copy.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",08350,"Steelite Petra Graphite Coupe Plate (6"" / 15.25cm) | Contemporary tableware with organic aesthetics | Dishwasher, microwave, and freezer safe | Stain, glaze damage, thermal shock, and mechanical shock resistant | Stackable | Lifetime Edge Chip Warranty included | Inspired by linear patterns often found in nature, the Petra collection offers a wonderfully organic aesthetic. This eye-catching design is lifted by the glaze applied, bringing a modern feel to this earthy collection. The pattern on these plates and bowls also creates an attractive frame for food, drawing the diner’s eyes to the delicious meals being served. Graphite is a bold colour option in this collection, and can be blended with its lighter counterpart, Petra Dune. Additionally, this range will also complement other Steelite’s Nyx, Asteria, and Charcoal Dapple collections. | The items in Petra Graphite are dishwasher, microwave, and freezer safe. They offer excellent thermal shock, mechanical shock, glaze damage, and stain resistance. Petra Graphite crockery items can also retain heat and chill well, and these items can also be stacked neatly when not in use. The | Steelite Lifetime Edge Chip Warranty also covers this range | to give you better peace of mind.",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-taster-dip.html,"https://www.stephensons.com/media/catalog/product/9/2/92631.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92631,"Steelite Revolution Sandstone Taster Dip (2.5"" / 6.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-liv-saucer-15cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92620.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92620,"Steelite Revolution Sandstone LiV Saucer (6"" / 15cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | £6.32 | Each | Sold as:                                             Case of 12 | £75.78 | Steelite Revolution Sandstone LiV Cup 8oz / 22.75cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket | £9.20 | Each | Sold as:                                             Case of 12 | £110.34 | Steelite Revolution Sandstone LiV Cup 12oz / 35cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-liv-cup-12oz.html,"https://www.stephensons.com/media/catalog/product/9/2/92617.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92617,"Steelite Revolution Sandstone LiV Cup (12oz / 35cl) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | £4.47 | Each | Sold as:                                             Case of 12 | £53.64 | Steelite Revolution Sandstone LiV Saucer 6"" / 15cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-liv-cup-8oz.html,"https://www.stephensons.com/media/catalog/product/9/2/92618.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92618,"Steelite Revolution Sandstone LiV Cup (8oz / 22.75cl) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | £4.47 | Each | Sold as:                                             Case of 12 | £53.64 | Steelite Revolution Sandstone LiV Saucer 6"" / 15cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-liv-saucer-12cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92621.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92621,"Steelite Revolution Sandstone LiV Saucer (5"" / 12.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | £4.76 | Each | Sold as:                                             Case of 12 | £57.06 | Steelite Revolution Sandstone LiV Cup 3oz / 8.5cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-liv-cup-3oz.html,"https://www.stephensons.com/media/catalog/product/9/2/92619-pic-3.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92619,"Steelite Revolution Sandstone LiV Cup (3oz / 8.5cl) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | £3.70 | Each | Sold as:                                             Case of 12 | £44.46 | Steelite Revolution Sandstone LiV Saucer 5"" / 12.5cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-coupe-bowl-25cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92615.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92615,"Steelite Revolution Sandstone Coupe Bowl (10"" / 25.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-coupe-bowl-21cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92616.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92616,"Steelite Revolution Sandstone Coupe Bowl (8.5"" / 21.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-scoop-bowl-16cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92624.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92624,"Steelite Revolution Sandstone Scoop Bowl (6.5"" / 16.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-essence-bowl.html,"https://www.stephensons.com/media/catalog/product/9/2/92623.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92623,"Steelite Revolution Sandstone Essence Bowl (6.5"" / 16.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-oval-coupe-plate.html,"https://www.stephensons.com/media/catalog/product/9/2/92628.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92628,"Steelite Revolution Sandstone Oval Coupe Plate (13.5"" / 34.25cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-rectangle-one-plate.html,"https://www.stephensons.com/media/catalog/product/9/2/92622.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92622,"Steelite Revolution Sandstone Rectangle One Plate (10.625 x 6.5"" / 27 x 16.75cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-spice-plate.html,"https://www.stephensons.com/media/catalog/product/9/2/92626.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92626,"Steelite Revolution Sandstone Spice Plate (12"" / 30.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-zest-platter.html,"https://www.stephensons.com/media/catalog/product/9/2/92627.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92627,"Steelite Revolution Sandstone Zest Platter (10"" / 25.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-coupe-plate-28cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92612.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92612,"Steelite Revolution Sandstone Coupe Plate (11"" / 28cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-coupe-plate-20cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92613.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92613,"Steelite Revolution Sandstone Coupe Plate (8"" / 20.25cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-sandstone-coupe-plate-15cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92614.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92614,"Steelite Revolution Sandstone Coupe Plate (6"" / 15.25cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. The neutral, warm colour of Sandstone works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-jade-pourer-3oz.html,"https://www.stephensons.com/media/catalog/product/9/2/92669.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92669,"Steelite Revolution Jade Pourer (3oz / 8.5cl) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style, and works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-jade-quench-mug.html,"https://www.stephensons.com/media/catalog/product/9/2/92670.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92670,"Steelite Revolution Jade Quench Mug (10oz / 28.5cl) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style, and works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-jade-liv-saucer-15cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92660.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92660,"Steelite Revolution Jade LiV Saucer (6"" / 15cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style, and works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | £6.63 | Each | Sold as:                                             Case of 12 | £79.56 | Steelite Aurora Revolution Jade LiV Cup 8oz / 23cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket | £9.86 | Each | Sold as:                                             Case of 12 | £118.26 | Steelite Aurora Revolution Jade City Mug 10oz / 28.5cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket | £10.77 | Each | Sold as:                                             Case of 12 | £129.24 | Steelite Aurora Revolution Jade City Mug 12oz / 34cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-jade-liv-cup-12oz.html,"https://www.stephensons.com/media/catalog/product/9/2/92657.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92657,"Steelite Revolution Jade LiV Cup (12oz / 35cl) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style, and works to amplify the quality and skill that goes into a chef’s creation. | This cup will fit the | Steelite Revolution Jade LiV 6"" saucer | . | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-jade-liv-cup-8oz.html,"https://www.stephensons.com/media/catalog/product/9/2/92658.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92658,"Steelite Revolution Jade LiV Cup (8oz / 22.75cl) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style, and works to amplify the quality and skill that goes into a chef’s creation. | This cup will fit the | Steelite Revolution Jade LiV 6"" saucer | . | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-revolution-jade-liv-saucer-12cm.html,"https://www.stephensons.com/media/catalog/product/9/2/92661.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",92661,"Steelite Revolution Jade LiV Saucer (5"" / 12.5cm) | A celebration of artisan glaze techniques | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Comprehensive range of shapes and sizes | Versatile enough to fit casual or formal dining settings | Lifetime Edge Chip Warranty | The Steelite Revolution range is a celebration of the art of artisan glazing. Using reactive glazes that change in colour and intensity depending on their application, the Revolution glazes are specially formulated to enhance all the nuances experienced in their execution. Applied by hand using a revolving motion, the path the brush travels across each piece is evident in the fired result. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style, and works to amplify the quality and skill that goes into a chef’s creation. | This collection is | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | £4.76 | Each | Sold as:                                             Case of 12 | £57.06 | Steelite Revolution Jade LiV Cup 3oz / 8.5cl | To Order : | Estimated 4-5 Days | Qty: | Add to Basket | £7.10 | Each | Sold as:                                             Case of 12 | £85.14 | Steelite Aurora Revolution Jade City Mug 4oz / 11.4cl | In Stock | Qty: | Add to Basket",,,,,,,,,,
