product_url,product_name,product_code,image_link,overview,length,width,height,volume,diameter,color,material,ean_code,pattern,barcode
https://www.steelitehome.com/tableware/willow/willow-white-15.75-cm-mid-rim-plate,"Willow Mid Rim Plate - 15.75cm (6 1/4"")",9117C1185,https://www.steelitehome.com/image/cache/catalog/9117c1185-500x500.jpg,,,,,,15.75 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/venus/venus-31-cm-plate,"Venus Plate - 31cm (11 1/4"")",6525B421,https://www.steelitehome.com/image/cache/catalog/6525b421-500x500.jpg,,,,,,31 cm,,Glass,,6525,
https://www.steelitehome.com/tableware/venus/venus-10-cm-plate,"Venus Plate - 25cm (9 3/4"")",6525B422,https://www.steelitehome.com/image/cache/catalog/6525b422-500x500.jpg,,,,,,25 cm,,Glass,,6525,
https://www.steelitehome.com/tableware/venus/venus-17-cm-plate,"Venus Plate - 17cm (6 3/4"")",6525B423,https://www.steelitehome.com/image/cache/catalog/6525b423-500x500.jpg,,,,,,17 cm,,Glass,,6525,
https://www.steelitehome.com/tableware/venus/venus-12-cm-plate,"Venus Plate - 12cm (4 3/4"")",6525B424,https://www.steelitehome.com/image/cache/catalog/6525b424-500x500.jpg,,,,,,12 cm,,Glass,,6525,
https://www.steelitehome.com/tableware/venus/venus-25-cm-bowl,"Venus Bowl - 25cm (10"")",6525B425,https://www.steelitehome.com/image/cache/catalog/6525b425-500x500.jpg,,,,,,25 cm,,Glass,,6525,
https://www.steelitehome.com/tableware/venus/venus-10-cm-bowl,"Venus Bowl - 10cm (4"")",6525B426,https://www.steelitehome.com/image/cache/catalog/6525b426-500x500.jpg,,,,,,10 cm,,Glass,,6525,
https://www.steelitehome.com/tableware/willow/willow-white-14.25-cl-jug,Willow Jug - 14.25cl (5oz),9117C1204,https://www.steelitehome.com/image/cache/catalog/9117c1204-500x500.jpg,,,,,14.25 cl,,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-28.5-cm-gourmet-rim-coupe-bowl,"Willow Gourmet Rim Coupe Bowl - 28.5cm (11 1/4"")",9117C1174,https://www.steelitehome.com/image/cache/catalog/9117c1174-500x500.jpg,,,,,,28.5 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-28.5-cm-gourmet-plate-small-well,"Willow Gourmet Plate Small Well - 28.5cm (11.25"")",9117C1172,https://www.steelitehome.com/image/cache/catalog/9117c1172-500x500.jpg,,,,,,28.5 cm,,Alumina Vitrified,,9117,
