product_url,image_link,overview,length,width,height,volume,diameter,color,material,ean_code,pattern,barcode
https://www.stephensons.com/steelite-aurora-revolution-bluestone-city-mug-12oz.html,"https://www.stephensons.com/media/catalog/product/9/3/93111_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=K5W8NO1]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=P2DIUWC]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone City Mug (12oz / 34cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | .product-image-container-48294 {
    width: 240px;
}
.product-image-container-48294 span.product-image-wrapper {
    padding-bottom: 125%;
} | £4.47 | Each | Sold as:                                             Case of 12 | £53.64 | Steelite Revolution Bluestone LiV Saucer 6"" / 15cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-city-mug-4oz.html,"https://www.stephensons.com/media/catalog/product/9/3/93109_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=AXTLQAR]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=FIHM5AM]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone City Mug (4oz / 11.4cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | . | Matching Products | .product-image-container-48295 {
    width: 240px;
}
.product-image-container-48295 span.product-image-wrapper {
    padding-bottom: 125%;
} | £3.70 | Each | Sold as:                                             Case of 12 | £44.46 | Steelite Revolution Bluestone LiV Saucer 5"" / 12.5cm | To Order : | Estimated 4-5 Days | Qty: | Add to Basket",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-liv-cup-8oz.html,"https://www.stephensons.com/media/catalog/product/9/3/93107_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=TKHLP86]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=FH0QNHQ]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone LiV Cup (8oz / 23cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | . | This cup will fit the | Steelite Revolution Bluestone LiV saucer | .",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-craft/steelite-craft-white/steelite-craft-white-decanter-1-pint-06-litre.html,"https://www.stephensons.com/media/catalog/product/1/6/16424.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","Steelite Craft White Decanter | . | Each hand-crafted decanter is beautifully unique; the chance effects and reactions occur naturally in the kiln. | Steelite Craft is inspired by hand-crafted, simple country wares made by generations of potters over hundreds of years. Steelite's | Craft White | range conjures up a beautiful, rich and warming atmosphere with its lustrous white glaze and natural chance effects. The delightfully simple shape of this | Craft white jug | provides a unique and rustic platform, making these jugs even more appealing and tasteful to the eye | . | ﻿ | The | Craft Decanter | is practical and durable, capable of withstanding the daily trials of catering establishments. For maximum confidence Steelite Craft | crockery | features a | lifetime edge-chip warranty | , an assurance of its outstanding performance. | Craft white works perfectly on its own or it can be married together with any of the complementary colours in the | Craft collection | . Alternatively, add hotspots of colour to | whiteware crockery | and serve signature pieces on craft to add exclusivity to your | food presentation | . | Key Features: | Steelite Craft Decanter | Craft white | Hand decorated | Oven, microwave and dishwasher safe | Thermal shock resistance | Glaze damage resistance | Stain resistance | Heat and chill retention | Lifetime edge chip warranty | Case quantity:6 | Size: 0.6Ltr / 1Pt | Please note that due to the unique hand-crafted and hand-decorated design of this range each item may be slightly different in colour and texture from the image shown.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-craft/steelite-craft-white/steelite-craft-white-taster-dip.html,"https://www.stephensons.com/media/catalog/product/2/6/26518_w.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=VH8KRGF]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=D98XEJ3]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Craft White Taster Dip (2.75"" / 6.5cm / 2oz / 5.7cl) | Hand decorated | Oven, microwave, and dishwasher safe | Thermal shock resistance | Glaze damage resistance | Stain resistance | Heat and chill retention | Lifetime Edge Chip Warranty | Steelite Craft is inspired by hand-crafted, simple country wares made by generations of potters over hundreds of years. Steelite's | Craft white | range conjures up a beautiful, rich and warming atmosphere with its lustrous white glaze and natural chance effects. Craft White works perfectly on its own or it can be married together with any of the complementary colours in the | Craft collection | . Alternatively, add hotspots of colour to whiteware crockery and serve signature pieces on craft to add exclusivity to your food presentation. | The Steelite Craft White range has been designed for professional use, and comes with a | Lifetime Edge Chip Warranty | as an assurance of its quality. | Please note that due to the hand decorated nature of these items, each piece may be slightly different in colour and texture from the image shown.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-craft/steelite-craft-white/steelite-craft-white-pepper-harmony.html,"https://www.stephensons.com/media/catalog/product/2/6/26529_0_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=EVKRXGU]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=UDTF2QM]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Craft White Pepper Pot (3"" / 7.5cm) | Hand decorated | Oven, microwave, and dishwasher safe | Thermal shock resistance | Glaze damage resistance | Stain resistance | Heat and chill retention | Lifetime Edge Chip Warranty | Steelite Craft is inspired by hand-crafted, simple country wares made by generations of potters over hundreds of years. Steelite's | Craft white | range conjures up a beautiful, rich and warming atmosphere with its lustrous white glaze and natural chance effects. Craft White works perfectly on its own or it can be married together with any of the complementary colours in the | Craft collection | . Alternatively, add hotspots of colour to whiteware crockery and serve signature pieces on craft to add exclusivity to your food presentation. | The Steelite Craft White range has been designed for professional use, and comes with a | Lifetime Edge Chip Warranty | as an assurance of its quality. | Please note that due to the hand decorated nature of these items, each piece may be slightly different in colour and texture from the image shown.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-craft/steelite-craft-white/steelite-craft-white-salt-harmony.html,"https://www.stephensons.com/media/catalog/product/2/6/26528_0_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=C8O32PB]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=SDG9004]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Craft White Salt Pot (3"" / 7.5cm) | Hand decorated | Oven, microwave, and dishwasher safe | Thermal shock resistance | Glaze damage resistance | Stain resistance | Heat and chill retention | Lifetime Edge Chip Warranty | Steelite Craft is inspired by hand-crafted, simple country wares made by generations of potters over hundreds of years. Steelite's | Craft white | range conjures up a beautiful, rich and warming atmosphere with its lustrous white glaze and natural chance effects. Craft White works perfectly on its own or it can be married together with any of the complementary colours in the | Craft collection | . Alternatively, add hotspots of colour to whiteware crockery and serve signature pieces on craft to add exclusivity to your food presentation. | The Steelite Craft White range has been designed for professional use, and comes with a | Lifetime Edge Chip Warranty | as an assurance of its quality. | Please note that due to the hand decorated nature of these items, each piece may be slightly different in colour and texture from the image shown.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-craft/steelite-craft-white/steelite-craft-white-sugar-bowl.html,"https://www.stephensons.com/media/catalog/product/2/6/26467_0_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=SWAWD3Q]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=YFYFDJL]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Craft White Sugar Bowl (8oz / 22.75cl) | Hand decorated | Oven, microwave, and dishwasher safe | Thermal shock resistance | Glaze damage resistance | Stain resistance | Heat and chill retention | Lifetime Edge Chip Warranty | Steelite Craft is inspired by hand-crafted, simple country wares made by generations of potters over hundreds of years. Steelite's | Craft white | range conjures up a beautiful, rich and warming atmosphere with its lustrous white glaze and natural chance effects. Craft White works perfectly on its own or it can be married together with any of the complementary colours in the | Craft collection | . Alternatively, add hotspots of colour to whiteware crockery and serve signature pieces on craft to add exclusivity to your food presentation. | The Steelite Craft White range has been designed for professional use, and comes with a | Lifetime Edge Chip Warranty | as an assurance of its quality. | Please note that due to the hand decorated nature of these items, each piece may be slightly different in colour and texture from the image shown.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-craft/steelite-craft-white/steelite-craft-white-unhandled-pourer.html,"https://www.stephensons.com/media/catalog/product/2/6/26466_0_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=DRYPDE8]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=A00M9NB]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Craft White Unhandled Pourer (3oz / 8.5cl) | Hand decorated | Oven, microwave, and dishwasher safe | Thermal shock resistance | Glaze damage resistance | Stain resistance | Heat and chill retention | Lifetime Edge Chip Warranty | Steelite Craft is inspired by hand-crafted, simple country wares made by generations of potters over hundreds of years. Steelite's | Craft white | range conjures up a beautiful, rich and warming atmosphere with its lustrous white glaze and natural chance effects. Craft White works perfectly on its own or it can be married together with any of the complementary colours in the | Craft collection | . Alternatively, add hotspots of colour to whiteware crockery and serve signature pieces on craft to add exclusivity to your food presentation. | The Steelite Craft White range has been designed for professional use, and comes with a | Lifetime Edge Chip Warranty | as an assurance of its quality. | Please note that due to the hand decorated nature of these items, each piece may be slightly different in colour and texture from the image shown.",,,,,,,,,,
https://www.stephensons.com/catering-crockery/steelite-crockery/steelite-craft/steelite-craft-white/steelite-craft-white-club-milk-jug.html,"https://www.stephensons.com/media/catalog/product/2/6/26485_0_warrenty.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=LQ79436]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=ITH0D7T]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Craft White Club Milk Jug (5oz / 14.25cl) | Hand decorated | Oven, microwave, and dishwasher safe | Thermal shock resistance | Glaze damage resistance | Stain resistance | Heat and chill retention | Lifetime Edge Chip Warranty | Steelite Craft is inspired by hand-crafted, simple country wares made by generations of potters over hundreds of years. Steelite's | Craft white | range conjures up a beautiful, rich and warming atmosphere with its lustrous white glaze and natural chance effects. Craft White works perfectly on its own or it can be married together with any of the complementary colours in the | Craft collection | . Alternatively, add hotspots of colour to whiteware crockery and serve signature pieces on craft to add exclusivity to your food presentation. | The Steelite Craft White range has been designed for professional use, and comes with a | Lifetime Edge Chip Warranty | as an assurance of its quality. | Please note that due to the hand decorated nature of these items, each piece may be slightly different in colour and texture from the image shown.",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-tulip-bowl-14cm.html,"https://www.stephensons.com/media/catalog/product/9/3/93104_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=MEL91TE]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=UQVHJE5]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone Tulip Bowl (18oz / 51.4cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-tulip-bowl-10cm.html,"https://www.stephensons.com/media/catalog/product/9/3/93103_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=TRM9HS5]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=UDN6ANK]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone Tulip Bowl (6.25oz / 17.6cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-tulip-bowl-7cm.html,"https://www.stephensons.com/media/catalog/product/9/3/93102_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=U6ROXU0]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=GFE6Y78]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone Tulip Bowl (2oz / 5.7cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-bowl-17-5cm.html,"https://www.stephensons.com/media/catalog/product/9/3/93099_1.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=KU99B8B]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=QNBD8RM]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone Bowl (34.5oz / 98cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-bowl-15-5cm.html,"https://www.stephensons.com/media/catalog/product/9/3/93098_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=X824JDB]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=XSOLPOJ]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone Bowl (23oz / 65.5cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-bowl-13-5cm.html,"https://www.stephensons.com/media/catalog/product/9/3/93097_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=VA00QJG]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=TT5G7DQ]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone Bowl (16oz / 45.5cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-bowl-11cm.html,"https://www.stephensons.com/media/catalog/product/9/3/93096_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=I1UT0SH]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=MGPRJ0Y]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone Bowl (12oz / 34cl) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
https://www.stephensons.com/steelite-aurora-revolution-bluestone-deep-plate-20-25cm.html,"https://www.stephensons.com/media/catalog/product/9/3/93095_main.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265","#html-body [data-pb-style=WJ5CDTO]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}#html-body [data-pb-style=YSKFA68]{width:100%;border-width:1px;border-color:#cecece;display:inline-block} | Steelite Aurora Revolution Bluestone Stacking Deep Plate (8"" / 20.25cm) | A celebration of artisan glaze techniques | Contrasting two tone finish (bluestone outer, sandstone inner) | Alumina vitrified materials offer excellent durability | Microwave, oven, freezer, and dishwasher safe | Stackable | Lifetime Edge Chip Warranty | Steelite's Aurora Revolution uses combined reactive glazes to achieve stunning colour and contrast effects. An artisan approach is used in decorating each piece of Aurora by hand. This process accentuates the individuality and craftsmanship required in its creation and gives each piece personality. Two reactive glazes are used on each item, either to create contrast or to achieve a more sophisticated tonal look. In either case, the effect is one of richness and vibrancy, enhancing the creativity associated with many cuisine types. | Aurora Revolution is all about showcasing these aforementioned contrasts. This is achieved visually by using a Sandstone glaze on the interior of the piece, set against the darker Bluestone finish on the exterior. | Aurora is compatible with both | Revolution | and | Vesuvius | ranges to further extend a creative and versatile presentation. | The glazed surface of each piece in the range is as different and unique as the artisan that created it. This provides an ideal platform for chefs to showcase their art, no matter what the cuisine style. | These pieces are also | covered by Steelite's Lifetime Edge Chip Warranty | .",,,,,,,,,,
